gene,gene_name,fold_seed42,fold_seed43,fold_seed44
ENSG00000135632,SMYD5,2,1,3
ENSG00000124216,SNAI1,3,1,4
ENSG00000019549,SNAI2,0,1,4
ENSG00000185669,SNAI3,2,0,4
ENSG00000092531,SNAP23,1,1,0
ENSG00000132639,SNAP25,1,2,0
ENSG00000099940,SNAP29,0,3,0
ENSG00000143740,SNAP47,0,3,0
ENSG00000023608,SNAPC1,4,2,4
ENSG00000164975,SNAPC3,1,0,0
ENSG00000143553,SNAPIN,1,2,2
ENSG00000145335,SNCA,4,1,4
ENSG00000197157,SND1,1,2,2
ENSG00000162804,SNED1,1,4,0
ENSG00000159210,SNF8,0,1,4
ENSG00000184602,SNN,2,4,3
ENSG00000101298,SNPH,3,4,0
ENSG00000163788,SNRK,1,1,3
ENSG00000060688,SNRNP40,4,3,2
ENSG00000077312,SNRPA,4,2,0
ENSG00000125835,SNRPB,1,4,2
ENSG00000125870,SNRPB2,0,3,4
ENSG00000101400,SNTA1,4,3,1
ENSG00000172164,SNTB1,2,1,4
ENSG00000168807,SNTB2,0,0,3
ENSG00000100138,SNU13,2,3,4
ENSG00000169371,SNUPN,3,2,1
ENSG00000273173,SNURF,3,4,3
ENSG00000028528,SNX1,4,1,0
ENSG00000086300,SNX10,3,4,0
ENSG00000002919,SNX11,1,4,4
ENSG00000147164,SNX12,0,4,2
ENSG00000071189,SNX13,0,4,1
ENSG00000135317,SNX14,4,3,2
ENSG00000104497,SNX16,0,1,2
ENSG00000115234,SNX17,4,0,2
ENSG00000178996,SNX18,1,3,4
ENSG00000120451,SNX19,4,0,3
ENSG00000205302,SNX2,3,3,2
ENSG00000167208,SNX20,1,4,1
ENSG00000064652,SNX24,4,4,0
ENSG00000109762,SNX25,3,0,1
ENSG00000143376,SNX27,3,4,0
ENSG00000048471,SNX29,0,4,3
ENSG00000112335,SNX3,4,1,1
ENSG00000148158,SNX30,4,1,0
ENSG00000173548,SNX33,1,0,1
ENSG00000114520,SNX4,1,2,4
ENSG00000089006,SNX5,1,3,3
ENSG00000129515,SNX6,2,3,4
ENSG00000106266,SNX8,4,0,3
ENSG00000130340,SNX9,1,0,4
ENSG00000057252,SOAT1,0,2,3
ENSG00000167780,SOAT2,0,1,1
ENSG00000185338,SOCS1,4,4,4
ENSG00000120833,SOCS2,2,0,3
ENSG00000184557,SOCS3,2,2,1
ENSG00000180008,SOCS4,2,0,3
ENSG00000171150,SOCS5,2,4,1
ENSG00000274211,SOCS7,3,3,1
ENSG00000291237,SOD2,3,3,1
ENSG00000214338,MTCL3,0,3,4
ENSG00000165643,SOHLH1,0,1,1
ENSG00000120669,SOHLH2,4,4,1
ENSG00000154556,SORBS2,2,1,4
ENSG00000120896,SORBS3,0,1,4
ENSG00000156395,SORCS3,2,1,2
ENSG00000140263,SORD,4,1,2
ENSG00000137642,SORL1,3,1,0
ENSG00000115904,SOS1,2,4,2
ENSG00000100485,SOS2,0,2,4
ENSG00000198142,SOWAHC,3,0,4
ENSG00000182968,SOX1,2,4,4
ENSG00000100146,SOX10,2,1,3
ENSG00000176887,SOX11,4,0,1
ENSG00000177732,SOX12,2,3,3
ENSG00000143842,SOX13,2,2,2
ENSG00000168875,SOX14,2,3,3
ENSG00000129194,SOX15,4,4,4
ENSG00000164736,SOX17,2,0,4
ENSG00000203883,SOX18,2,4,2
ENSG00000181449,SOX2,2,3,3
ENSG00000125285,SOX21,2,2,2
ENSG00000134595,SOX3,4,0,2
ENSG00000039600,SOX30,4,1,0
ENSG00000124766,SOX4,0,2,3
ENSG00000134532,SOX5,1,2,1
ENSG00000110693,SOX6,0,3,0
ENSG00000171056,SOX7,1,4,2
ENSG00000005513,SOX8,1,4,3
ENSG00000125398,SOX9,4,1,1
ENSG00000185591,SP1,3,2,2
ENSG00000067066,SP100,3,3,3
ENSG00000135899,SP110,0,3,0
ENSG00000079263,SP140,1,2,0
ENSG00000185404,SP140L,1,0,1
ENSG00000167182,SP2,2,4,4
ENSG00000172845,SP3,4,2,4
ENSG00000105866,SP4,1,4,4
ENSG00000204335,SP5,4,2,0
ENSG00000189120,SP6,2,0,0
ENSG00000170374,SP7,0,4,1
ENSG00000164651,SP8,2,3,0
ENSG00000217236,SP9,4,0,2
ENSG00000182310,SPACA6,4,0,3
ENSG00000165698,SPACA9,2,3,0
ENSG00000104450,SPAG1,0,0,2
ENSG00000144451,SPAG16,0,1,3
ENSG00000061656,SPAG4,3,4,4
ENSG00000076382,SPAG5,1,3,2
ENSG00000091640,SPAG7,2,0,2
ENSG00000137098,SPAG8,3,2,0
ENSG00000008294,SPAG9,2,1,0
ENSG00000113140,SPARC,0,1,4
ENSG00000152583,SPARCL1,2,3,1
ENSG00000133104,SPART,4,1,1
ENSG00000021574,SPAST,3,3,2
ENSG00000182957,SPATA13,1,0,0
ENSG00000158480,SPATA2,0,3,3
ENSG00000006282,SPATA20,3,3,2
ENSG00000170469,SPATA24,3,4,3
ENSG00000149634,SPATA25,3,2,4
ENSG00000158792,SPATA2L,1,1,1
ENSG00000184361,SPATA32,2,1,4
ENSG00000167523,SPATA33,4,4,2
ENSG00000145375,AFG2A,0,2,0
ENSG00000171763,AFG2B,0,2,2
ENSG00000132122,SPATA6,4,0,3
ENSG00000106686,SPATA6L,2,2,4
ENSG00000042317,SPATA7,1,1,0
ENSG00000160284,SPATC1L,2,4,0
ENSG00000123352,SPATS2,4,0,1
ENSG00000196141,SPATS2L,3,4,4
ENSG00000114902,SPCS1,3,0,3
ENSG00000118363,SPCS2,2,2,1
ENSG00000124664,SPDEF,3,3,2
ENSG00000163806,SPDYA,4,1,1
ENSG00000205238,SPDYE2,0,0,1
ENSG00000214300,SPDYE3,0,1,1
ENSG00000128487,SPECC1,3,3,4
ENSG00000100014,SPECC1L,3,0,3
ENSG00000152582,SPEF2,4,2,3
ENSG00000072195,SPEG,0,4,4
ENSG00000065526,SPEN,0,1,2
ENSG00000104133,SPG11,2,1,0
ENSG00000090487,SPG21,1,0,0
ENSG00000197912,SPG7,0,0,0
ENSG00000176170,SPHK1,3,2,4
ENSG00000063176,SPHK2,1,3,2
ENSG00000066336,SPI1,0,4,4
ENSG00000269404,SPIB,0,1,1
ENSG00000166211,SPIC,0,4,3
ENSG00000163611,SPICE1,0,2,2
ENSG00000164808,SPIDR,3,2,4
ENSG00000106723,SPIN1,2,0,3
ENSG00000186787,SPIN2B,4,3,2
ENSG00000204271,SPIN3,1,3,1
ENSG00000186767,SPIN4,0,3,2
ENSG00000168005,SPINDOC,2,1,2
ENSG00000164266,SPINK1,3,4,2
ENSG00000128040,SPINK2,2,4,4
ENSG00000122711,SPINK4,4,2,2
ENSG00000166145,SPINT1,4,3,3
ENSG00000167642,SPINT2,2,4,3
ENSG00000134278,SPIRE1,0,2,0
ENSG00000197471,SPN,4,2,1
ENSG00000169682,SPNS1,2,2,2
ENSG00000182557,SPNS3,0,4,2
ENSG00000107742,SPOCK2,4,3,4
ENSG00000262655,SPON1,4,2,2
ENSG00000159674,SPON2,4,0,0
ENSG00000121067,SPOP,2,3,1
ENSG00000144228,SPOPL,2,3,0
ENSG00000118785,SPP1,0,2,2
ENSG00000138600,SPPL2A,1,2,0
ENSG00000005206,SPPL2B,2,1,1
ENSG00000157837,SPPL3,0,3,4
ENSG00000116096,SPR,0,0,0
ENSG00000198369,SPRED2,1,3,1
ENSG00000203772,SPRN,1,4,4
ENSG00000010072,SPRTN,3,1,4
ENSG00000164056,SPRY1,1,3,2
ENSG00000136158,SPRY2,0,2,0
ENSG00000167778,SPRYD3,1,3,1
ENSG00000176422,SPRYD4,2,0,2
ENSG00000123178,SPRYD7,3,1,3
ENSG00000171621,SPSB1,4,0,1
ENSG00000111671,SPSB2,3,1,1
ENSG00000162032,SPSB3,0,1,0
ENSG00000197694,SPTAN1,2,0,3
ENSG00000070182,SPTB,3,2,3
ENSG00000115306,SPTBN1,3,0,1
ENSG00000137877,SPTBN5,1,1,3
ENSG00000090054,SPTLC1,1,1,2
ENSG00000100596,SPTLC2,0,0,0
ENSG00000165389,SPTSSA,4,2,2
ENSG00000196542,SPTSSB,0,4,2
ENSG00000179119,SPTY2D1,0,3,3
ENSG00000164299,SPZ1,1,4,4
ENSG00000104549,SQLE,4,2,1
ENSG00000137767,SQOR,1,3,4
ENSG00000161011,SQSTM1,3,0,3
ENSG00000213523,SRA1,4,3,0
ENSG00000197122,SRC,3,3,2
ENSG00000080603,SRCAP,4,4,0
ENSG00000145545,SRD5A1,3,3,2
ENSG00000128039,SRD5A3,1,1,0
ENSG00000072310,SREBF1,0,2,4
ENSG00000198911,SREBF2,2,0,4
ENSG00000153914,SREK1,1,2,0
ENSG00000153006,SREK1IP1,2,2,1
ENSG00000112658,SRF,4,1,4
ENSG00000196935,SRGAP1,4,2,3
ENSG00000266028,SRGAP2,3,4,4
ENSG00000196369,SRGAP2B,1,2,0
ENSG00000171943,SRGAP2C,1,0,2
ENSG00000196220,SRGAP3,1,0,1
ENSG00000122862,SRGN,0,2,4
ENSG00000075142,SRI,3,1,0
ENSG00000116649,SRM,4,0,3
ENSG00000140319,SRP14,2,2,2
ENSG00000100883,SRP54,1,2,1
ENSG00000167881,SRP68,3,0,0
ENSG00000174780,SRP72,0,0,2
ENSG00000143742,SRP9,1,1,0
ENSG00000096063,SRPK1,2,1,4
ENSG00000135250,SRPK2,1,2,0
ENSG00000144867,SRPRB,3,3,2
ENSG00000167720,SRR,3,1,1
ENSG00000100104,SRRD,0,1,2
ENSG00000133226,SRRM1,2,0,2
ENSG00000188529,SRSF10,2,1,1
ENSG00000116754,SRSF11,1,1,2
ENSG00000161547,SRSF2,3,4,2
ENSG00000116350,SRSF4,2,1,1
ENSG00000100650,SRSF5,0,0,1
ENSG00000124193,SRSF6,4,4,1
ENSG00000263465,SRSF8,4,3,1
ENSG00000111786,SRSF9,4,1,4
ENSG00000271303,SRXN1,4,0,4
ENSG00000184895,SRY,2,0,3
ENSG00000141380,SS18,1,4,1
ENSG00000184402,SS18L1,1,4,1
ENSG00000008324,SS18L2,1,3,3
ENSG00000138385,SSB,4,0,4
ENSG00000106028,SSBP1,2,0,1
ENSG00000145687,SSBP2,3,2,1
ENSG00000157216,SSBP3,2,3,1
ENSG00000130511,SSBP4,1,3,1
ENSG00000084112,SSH1,1,3,3
ENSG00000172830,SSH3,3,2,3
ENSG00000176101,SSNA1,1,0,0
ENSG00000124783,SSR1,3,4,3
ENSG00000163479,SSR2,2,0,3
ENSG00000114850,SSR3,3,1,3
ENSG00000180879,SSR4,1,2,2
ENSG00000173465,ZNRD2,4,2,2
ENSG00000278195,SSTR3,1,0,4
ENSG00000117155,SSX2IP,0,3,3
ENSG00000100380,ST13,2,4,3
ENSG00000149418,ST14,0,3,3
ENSG00000147488,ST18,3,4,1
ENSG00000180953,ST20,1,2,3
ENSG00000259332,ST20-MTHFS,1,0,4
ENSG00000008513,ST3GAL1,1,3,1
ENSG00000157350,ST3GAL2,1,0,0
ENSG00000126091,ST3GAL3,2,0,0
ENSG00000110080,ST3GAL4,0,2,0
ENSG00000115525,ST3GAL5,3,3,1
ENSG00000166444,DENND2B,1,2,1
ENSG00000073849,ST6GAL1,2,4,4
ENSG00000070526,ST6GALNAC1,4,4,4
ENSG00000184005,ST6GALNAC3,4,0,3
ENSG00000136840,ST6GALNAC4,0,2,3
ENSG00000160408,ST6GALNAC6,3,4,1
ENSG00000004866,ST7,3,3,2
ENSG00000007341,ST7L,3,0,3
ENSG00000111728,ST8SIA1,2,3,4
ENSG00000113532,ST8SIA4,1,3,4
ENSG00000010327,STAB1,1,3,0
ENSG00000185482,STAC3,3,1,1
ENSG00000118007,STAG1,2,2,3
ENSG00000101972,STAG2,2,1,4
ENSG00000066923,STAG3,4,4,2
ENSG00000136738,STAM,3,0,0
ENSG00000115145,STAM2,4,1,1
ENSG00000124356,STAMBP,3,2,1
ENSG00000138134,STAMBPL1,0,4,3
ENSG00000035720,STAP1,1,1,3
ENSG00000178078,STAP2,0,1,3
ENSG00000214530,STARD10,2,4,1
ENSG00000131748,STARD3,0,1,1
ENSG00000010270,STARD3NL,4,1,2
ENSG00000164211,STARD4,0,4,4
ENSG00000172345,STARD5,2,1,2
ENSG00000084090,STARD7,4,0,0
ENSG00000159433,STARD9,4,3,0
ENSG00000115415,STAT1,3,2,2
ENSG00000170581,STAT2,1,3,2
ENSG00000168610,STAT3,1,4,0
ENSG00000138378,STAT4,4,2,1
ENSG00000126561,STAT5A,4,2,1
ENSG00000173757,STAT5B,0,1,1
ENSG00000166888,STAT6,2,2,2
ENSG00000126549,STATH,4,2,4
ENSG00000124214,STAU1,4,1,1
ENSG00000040341,STAU2,3,0,0
ENSG00000113739,STC2,0,2,4
ENSG00000127954,STEAP4,3,2,2
ENSG00000123473,STIL,2,3,2
ENSG00000167323,STIM1,3,0,1
ENSG00000109689,STIM2,3,2,1
ENSG00000168439,STIP1,3,3,2
ENSG00000072786,STK10,3,3,1
ENSG00000118046,STK11,0,1,0
ENSG00000144589,STK11IP,0,4,0
ENSG00000115661,STK16,1,2,4
ENSG00000164543,STK17A,0,2,2
ENSG00000081320,STK17B,2,2,0
ENSG00000204344,STK19,0,4,1
ENSG00000102572,STK24,1,4,0
ENSG00000115694,STK25,3,1,1
ENSG00000134602,STK26,2,3,4
ENSG00000104375,STK3,0,1,3
ENSG00000165752,STK32C,0,1,1
ENSG00000125834,STK35,0,3,1
ENSG00000163482,STK36,0,2,0
ENSG00000112079,STK38,4,0,2
ENSG00000211455,STK38L,3,1,2
ENSG00000198648,STK39,2,1,0
ENSG00000101109,STK4,1,2,1
ENSG00000196182,STK40,2,0,1
ENSG00000117632,STMN1,0,0,4
ENSG00000197457,STMN3,4,3,2
ENSG00000243317,STMP1,3,0,4
ENSG00000107960,STN1,2,0,3
ENSG00000148175,STOM,3,2,4
ENSG00000067221,STOML1,4,0,1
ENSG00000165283,STOML2,2,1,4
ENSG00000243244,STON1,0,2,3
ENSG00000140022,STON2,0,2,4
ENSG00000165730,STOX1,1,4,4
ENSG00000001460,STPG1,4,3,1
ENSG00000266173,STRADA,3,3,2
ENSG00000082146,STRADB,3,4,3
ENSG00000023734,STRAP,2,0,3
ENSG00000165209,STRBP,0,0,3
ENSG00000143093,STRIP1,4,0,3
ENSG00000128578,STRIP2,4,4,0
ENSG00000115808,STRN,2,3,2
ENSG00000196792,STRN3,3,2,0
ENSG00000090372,STRN4,2,3,4
ENSG00000101846,STS,1,2,0
ENSG00000134910,STT3A,0,2,1
ENSG00000163527,STT3B,4,1,3
ENSG00000103266,STUB1,1,4,4
ENSG00000203685,STUM,4,0,1
ENSG00000104915,STX10,2,1,3
ENSG00000135604,STX11,4,2,1
ENSG00000117758,STX12,1,4,1
ENSG00000124222,STX16,2,1,1
ENSG00000136874,STX17,3,1,3
ENSG00000106089,STX1A,1,1,4
ENSG00000099365,STX1B,0,1,3
ENSG00000111450,STX2,4,3,4
ENSG00000166900,STX3,1,1,0
ENSG00000103496,STX4,0,1,1
ENSG00000162236,STX5,0,0,0
ENSG00000135823,STX6,3,3,4
ENSG00000079950,STX7,1,4,0
ENSG00000170310,STX8,2,3,0
ENSG00000136854,STXBP1,0,2,1
ENSG00000076944,STXBP2,2,4,1
ENSG00000116266,STXBP3,1,0,1
ENSG00000166263,STXBP4,2,0,1
ENSG00000164506,STXBP5,1,3,4
ENSG00000198252,STYX,1,3,2
ENSG00000127952,STYXL1,1,4,1
ENSG00000113387,SUB1,3,4,0
ENSG00000136143,SUCLA2,3,2,2
ENSG00000163541,SUCLG1,4,3,2
ENSG00000172340,SUCLG2,0,0,1
ENSG00000094975,SUCO,1,0,1
ENSG00000107882,SUFU,4,0,4
ENSG00000105705,SUGP1,3,0,1
ENSG00000064607,SUGP2,2,3,4
ENSG00000165416,SUGT1,0,3,3
ENSG00000196562,SULF2,1,1,1
ENSG00000196502,SULT1A1,3,4,1
ENSG00000261052,SULT1A3,4,0,2
ENSG00000213648,SULT1A4,1,2,1
ENSG00000173597,SULT1B1,3,4,4
ENSG00000144455,SUMF1,0,1,1
ENSG00000129103,SUMF2,0,2,3
ENSG00000116030,SUMO1,3,1,1
ENSG00000188612,SUMO2,4,0,2
ENSG00000184900,SUMO3,3,4,1
ENSG00000164828,SUN1,3,3,3
ENSG00000100242,SUN2,4,0,3
ENSG00000139531,SUOX,3,0,1
ENSG00000102710,SUPT20H,4,3,2
ENSG00000196284,SUPT3H,1,1,3
ENSG00000213246,SUPT4H1,1,0,4
ENSG00000119760,SUPT7L,2,2,1
ENSG00000156502,SUPV3L1,1,0,2
ENSG00000148290,SURF1,0,2,0
ENSG00000148291,SURF2,1,4,1
ENSG00000157303,SUSD3,4,3,3
ENSG00000143502,SUSD4,2,4,4
ENSG00000100647,SUSD6,0,3,3
ENSG00000101945,SUV39H1,0,1,0
ENSG00000152455,SUV39H2,2,2,4
ENSG00000159164,SV2A,2,0,4
ENSG00000177868,SVBP,2,4,2
ENSG00000197321,SVIL,3,0,4
ENSG00000198168,SVIP,1,1,4
ENSG00000133789,SWAP70,3,3,1
ENSG00000175854,SWI5,3,3,3
ENSG00000173928,SWSAP1,2,0,2
ENSG00000116668,SWT1,3,1,3
ENSG00000169895,SYAP1,0,3,0
ENSG00000205078,SYCE1L,1,2,0
ENSG00000161860,SYCE2,4,0,0
ENSG00000196074,SYCP2,0,0,0
ENSG00000097096,SYDE2,1,4,3
ENSG00000117614,SYF2,0,2,3
ENSG00000165025,SYK,0,2,4
ENSG00000162520,SYNC,1,2,3
ENSG00000135316,SYNCRIP,4,1,2
ENSG00000131018,SYNE1,4,4,4
ENSG00000054654,SYNE2,1,2,1
ENSG00000176438,SYNE3,2,3,2
ENSG00000181392,SYNE4,2,0,1
ENSG00000197283,SYNGAP1,0,3,4
ENSG00000100321,SYNGR1,0,3,3
ENSG00000108639,SYNGR2,2,4,1
ENSG00000127561,SYNGR3,3,3,1
ENSG00000159082,SYNJ1,1,2,4
ENSG00000078269,SYNJ2,3,3,4
ENSG00000213463,SYNJ2BP,1,2,2
ENSG00000258644,SYNJ2BP-COX16,2,1,4
ENSG00000182253,SYNM,3,4,1
ENSG00000275066,SYNRG,4,4,1
ENSG00000102003,SYP,0,4,4
ENSG00000008282,SYPL1,3,2,3
ENSG00000132718,SYT11,0,0,3
ENSG00000142765,SYTL1,1,2,0
ENSG00000137501,SYTL2,0,4,4
ENSG00000164674,SYTL3,0,2,4
ENSG00000162298,SYVN1,1,0,1
ENSG00000055070,SZRD1,2,3,1
ENSG00000100324,TAB1,4,1,3
ENSG00000157625,TAB3,3,4,0
ENSG00000176358,TAC4,4,2,4
ENSG00000147526,TACC1,1,0,2
ENSG00000138162,TACC2,4,0,3
ENSG00000136463,TACO1,1,0,4
ENSG00000152382,TADA1,4,4,2
ENSG00000276234,TADA2A,2,4,0
ENSG00000173011,TADA2B,4,1,1
ENSG00000171148,TADA3,0,4,1
ENSG00000147133,TAF1,1,2,4
ENSG00000064995,TAF11,4,0,1
ENSG00000120656,TAF12,4,2,2
ENSG00000197780,TAF13,0,4,1
ENSG00000270647,TAF15,1,2,3
ENSG00000115750,TAF1B,3,2,1
ENSG00000166012,TAF1D,0,4,1
ENSG00000165632,TAF3,3,4,0
ENSG00000130699,TAF4,0,1,0
ENSG00000141384,TAF4B,0,3,4
ENSG00000135801,TAF5L,3,2,4
ENSG00000106290,TAF6,3,3,3
ENSG00000162227,TAF6L,0,2,0
ENSG00000273841,TAF9,1,1,4
ENSG00000187325,TAF9B,4,0,0
ENSG00000164691,TAGAP,3,1,4
ENSG00000149591,TAGLN,4,3,1
ENSG00000158710,TAGLN2,3,0,2
ENSG00000144834,TAGLN3,1,2,1
ENSG00000162367,TAL1,4,1,1
ENSG00000186051,TAL2,4,3,0
ENSG00000177156,TALDO1,2,1,3
ENSG00000183597,TANGO2,2,4,2
ENSG00000136560,TANK,3,1,4
ENSG00000160551,TAOK1,0,0,0
ENSG00000149930,TAOK2,3,0,4
ENSG00000135090,TAOK3,2,2,4
ENSG00000168394,TAP1,2,1,2
ENSG00000204267,TAP2,0,4,1
ENSG00000231925,TAPBP,2,2,4
ENSG00000139192,TAPBPL,3,1,4
ENSG00000169762,TAPT1,2,1,3
ENSG00000059588,TARBP1,3,3,1
ENSG00000139546,TARBP2,4,0,0
ENSG00000120948,TARDBP,4,3,3
ENSG00000143374,TARS2,3,2,3
ENSG00000185418,TARS3,3,0,1
ENSG00000212127,TAS2R14,2,3,2
ENSG00000255837,TAS2R20,4,0,1
ENSG00000127366,TAS2R5,3,3,3
ENSG00000089123,TASP1,0,0,0
ENSG00000147687,TATDN1,2,1,3
ENSG00000157014,TATDN2,2,3,3
ENSG00000203705,TATDN3,3,4,3
ENSG00000106052,TAX1BP1,2,1,2
ENSG00000213977,TAX1BP3,2,3,2
ENSG00000102125,TAFAZZIN,0,1,1
ENSG00000065882,TBC1D1,0,0,0
ENSG00000099992,TBC1D10A,3,1,1
ENSG00000169221,TBC1D10B,3,0,0
ENSG00000175463,TBC1D10C,4,3,1
ENSG00000107021,TBC1D13,0,4,4
ENSG00000132405,TBC1D14,0,3,3
ENSG00000121749,TBC1D15,4,2,4
ENSG00000167291,TBC1D16,2,4,4
ENSG00000104946,TBC1D17,4,4,2
ENSG00000109680,TBC1D19,2,4,4
ENSG00000095383,TBC1D2,4,4,0
ENSG00000125875,TBC1D20,4,0,0
ENSG00000054611,TBC1D22A,1,2,3
ENSG00000065491,TBC1D22B,3,3,2
ENSG00000036054,TBC1D23,2,0,2
ENSG00000162065,TBC1D24,0,3,2
ENSG00000068354,TBC1D25,0,2,0
ENSG00000167202,TBC1D2B,0,1,0
ENSG00000156787,TBC1D31,1,0,2
ENSG00000146350,TBC1D32,4,3,4
ENSG00000274808,TBC1D3B,2,2,1
ENSG00000274512,TBC1D3L,4,0,4
ENSG00000136111,TBC1D4,3,4,3
ENSG00000131374,TBC1D5,1,1,1
ENSG00000145979,TBC1D7,1,3,2
ENSG00000204634,TBC1D8,4,0,2
ENSG00000197226,TBC1D9B,2,1,4
ENSG00000171530,TBCA,3,1,1
ENSG00000113838,TBCCD1,4,0,3
ENSG00000154114,TBCEL,4,3,1
ENSG00000145348,TBCK,3,4,4
ENSG00000183735,TBK1,0,0,2
ENSG00000198933,TBKBP1,2,4,1
ENSG00000101849,TBL1X,0,3,3
ENSG00000177565,TBL1XR1,1,3,1
ENSG00000106638,TBL2,4,2,1
ENSG00000112592,TBP,4,2,3
ENSG00000028839,TBPL1,4,4,0
ENSG00000182521,TBPL2,1,0,3
ENSG00000136535,TBR1,1,4,2
ENSG00000154144,TBRG1,1,2,0
ENSG00000136270,TBRG4,2,2,0
ENSG00000184058,TBX1,3,2,4
ENSG00000167800,TBX10,0,1,3
ENSG00000092607,TBX15,4,1,4
ENSG00000112837,TBX18,3,2,1
ENSG00000143178,TBX19,3,1,3
ENSG00000121068,TBX2,1,3,1
ENSG00000164532,TBX20,4,0,4
ENSG00000073861,TBX21,2,3,2
ENSG00000122145,TBX22,0,3,2
ENSG00000135111,TBX3,0,3,4
ENSG00000121075,TBX4,4,0,2
ENSG00000089225,TBX5,0,4,0
ENSG00000149922,TBX6,0,1,0
ENSG00000006638,TBXA2R,0,4,1
ENSG00000059377,TBXAS1,4,4,1
ENSG00000165929,TC2N,0,3,4
ENSG00000198420,TCAF1,4,1,2
ENSG00000170379,TCAF2,0,4,1
ENSG00000179152,TCAIM,3,2,2
ENSG00000173991,TCAP,1,4,0
ENSG00000187735,TCEA1,3,2,4
ENSG00000171703,TCEA2,3,0,3
ENSG00000204219,TCEA3,4,1,2
ENSG00000172465,TCEAL1,3,0,0
ENSG00000184905,TCEAL2,1,4,2
ENSG00000196507,TCEAL3,0,4,1
ENSG00000133142,TCEAL4,0,4,1
ENSG00000180964,TCEAL8,1,4,1
ENSG00000185222,TCEAL9,2,0,2
ENSG00000176896,TCEANC,0,3,3
ENSG00000116205,TCEANC2,2,0,3
ENSG00000140262,TCF12,0,2,3
ENSG00000125878,TCF15,0,3,1
ENSG00000137310,TCF19,1,4,0
ENSG00000100207,TCF20,3,4,4
ENSG00000118526,TCF21,2,1,2
ENSG00000163792,TCF23,0,4,1
ENSG00000261787,TCF24,2,4,4
ENSG00000141002,TCF25,3,3,3
ENSG00000071564,TCF3,3,2,3
ENSG00000196628,TCF4,0,4,2
ENSG00000081059,TCF7,2,2,0
ENSG00000152284,TCF7L1,1,2,4
ENSG00000148737,TCF7L2,4,0,4
ENSG00000101190,TCFL5,2,4,2
ENSG00000139437,TCHP,2,0,1
ENSG00000176907,TCIM,4,4,0
ENSG00000110719,TCIRG1,1,1,0
ENSG00000100721,TCL1A,0,1,0
ENSG00000176148,TCP11L1,4,0,1
ENSG00000166046,TCP11L2,0,0,4
ENSG00000145022,TCTA,1,2,0
ENSG00000184786,DYNLT2,0,0,0
ENSG00000213123,DYNLT2B,3,1,0
ENSG00000188396,DYNLT4,4,1,4
ENSG00000204852,TCTN1,2,4,2
ENSG00000168778,TCTN2,0,1,3
ENSG00000119977,TCTN3,4,1,1
ENSG00000139372,TDG,2,3,3
ENSG00000042088,TDP1,1,0,0
ENSG00000111802,TDP2,2,1,0
ENSG00000083544,TDRD3,3,1,3
ENSG00000196116,TDRD7,0,1,2
ENSG00000182134,TDRKH,1,0,4
ENSG00000187079,TEAD1,2,2,4
ENSG00000074219,TEAD2,2,2,1
ENSG00000007866,TEAD3,3,4,0
ENSG00000197905,TEAD4,3,3,0
ENSG00000135605,TEC,1,0,4
ENSG00000205356,TECPR1,2,0,2
ENSG00000196663,TECPR2,1,1,2
ENSG00000099797,TECR,4,2,2
ENSG00000185347,TEDC1,4,1,3
ENSG00000162062,TEDC2,4,0,3
ENSG00000167074,TEF,1,4,1
ENSG00000172171,TEFM,3,4,3
ENSG00000257949,TEN1,1,0,4
ENSG00000149256,TENM4,4,1,0
ENSG00000164329,TENT2,0,1,4
ENSG00000112941,TENT4A,1,3,2
ENSG00000121274,TENT4B,1,2,0
ENSG00000112773,TENT5A,0,2,2
ENSG00000183508,TENT5C,0,1,0
ENSG00000129566,TEP1,4,3,0
ENSG00000167302,TEPSIN,4,2,3
ENSG00000249961,TERB1,1,4,4
ENSG00000147601,TERF1,3,3,3
ENSG00000166848,TERF2IP,0,0,0
ENSG00000164362,TERT,0,1,4
ENSG00000135269,TES,4,4,3
ENSG00000088992,TESC,0,4,4
ENSG00000107140,TESK1,3,3,3
ENSG00000070759,TESK2,0,4,0
ENSG00000132749,TESMIN,1,2,2
ENSG00000135426,TESPA1,1,4,0
ENSG00000168769,TET2,4,4,0
ENSG00000187605,TET3,0,0,1
ENSG00000136478,TEX2,0,0,4
ENSG00000226174,TEX22,3,3,1
ENSG00000144043,TEX261,2,1,1
ENSG00000164081,TEX264,4,2,1
ENSG00000151287,TEX30,0,0,1
ENSG00000198723,SAXO5,2,1,0
ENSG00000091513,TF,3,3,3
ENSG00000108064,TFAM,4,2,4
ENSG00000137203,TFAP2A,1,2,2
ENSG00000008196,TFAP2B,2,0,2
ENSG00000087510,TFAP2C,1,0,1
ENSG00000008197,TFAP2D,4,3,2
ENSG00000116819,TFAP2E,0,3,3
ENSG00000090447,TFAP4,4,4,2
ENSG00000029639,TFB1M,4,0,4
ENSG00000162851,TFB2M,4,3,3
ENSG00000135457,TFCP2,0,0,0
ENSG00000115112,TFCP2L1,2,1,3
ENSG00000198176,TFDP1,3,2,1
ENSG00000114126,TFDP2,2,2,2
ENSG00000183434,TFDP3,4,1,1
ENSG00000068323,TFE3,1,4,0
ENSG00000112561,TFEB,4,0,2
ENSG00000105967,TFEC,0,0,3
ENSG00000160180,TFF3,4,4,2
ENSG00000114354,TFG,4,2,4
ENSG00000100109,TFIP11,0,3,0
